Country Name,Country Code,Series Name,1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022]
United Arab Emirates,ARE,"GDP per capita, PPP (current international $)",83843.22468,82712.81391,82972.00615,81868.51165,85325.00584,88932.30078,90644.59112,93461.25054,89110.14439,87692.02493,94015.70919,92431.19149,91407.18412,96633.02264,103821.8314,104732.0537,103625.976,91608.32222,80959.46072,67508.58601,65411.94004,70619.31585,74853.5751,75877.99796,78859.08912,69705.70486,68853.81977,71182.37072,73270.67158,74826.51842,71458.63852,76948.3275,87729.19126
United Arab Emirates,ARE,CO2 emissions (metric tons per capita),29.05579609,30.65356558,28.211854,28.61541755,30.39024072,30.8821161,30.52327581,29.65672646,28.56757488,27.6603898,25.86885059,28.1386591,27.28555683,27.22487264,27.54777393,27.2025439,24.81397049,22.44850002,22.328149,19.64553907,19.19279594,19.43178035,20.27565246,21.13391608,21.12277445,21.91450189,22.28070271,21.16549791,19.06094953,20.15334483,20.25227168,N/A,N/A
United Kingdom,GBR,"GDP per capita, PPP (current international $)",17091.30512,17420.42121,17840.55103,18673.34846,19755.25508,20625.49522,21976.6158,23082.62475,23707.95423,24514.67863,26541.00882,27892.86138,29090.90922,30349.70269,32073.74911,32747.04985,34751.67375,35546.26471,36771.00799,35094.36471,36578.93121,37260.67197,38332.48151,39975.1903,41285.0644,42597.68296,44255.11207,46104.0554,47202.19961,49288.69311,45872.02729,50056.26629,54602.54438
United Kingdom,GBR,CO2 emissions (metric tons per capita),9.813068799,9.937877642,9.688810439,9.379580736,9.248704912,9.079920847,9.377801312,8.98865877,8.993440114,8.908156654,9.014527721,9.223024627,8.940232738,9.104093197,9.053089952,8.955400659,8.908613466,8.651030537,8.337820015,7.490694289,7.689567494,7.04484324,7.344260926,7.076100428,6.433347,6.159376361,5.824502691,5.553291497,5.425128404,5.175842473,4.601142251,N/A,N/A
United States,USA,"GDP per capita, PPP (current international $)",23888.60001,24342.2589,25418.99078,26387.29373,27694.85342,28690.8757,29967.71272,31459.13898,32853.67695,34515.39023,36329.95607,37133.62311,37997.75966,39490.27496,41724.63163,44123.40707,46302.00088,48050.22378,48570.04598,47194.94335,48650.64313,50065.9665,51784.41857,53291.12769,55123.84979,56762.72945,57866.74493,59907.75426,62823.30944,65120.39466,63528.6343,70219.47245,76398.59174
United States,USA,CO2 emissions (metric tons per capita),19.40733586,19.00338958,19.02284515,19.21833148,19.25618525,19.216897,19.57536656,20.33085305,20.26628688,20.10112278,20.46979674,20.17153693,19.44553028,19.50650553,19.59761671,19.46927252,18.94591684,19.04291178,18.27849126,16.80868142,17.43173699,16.60418962,15.78976015,16.11117526,16.04091676,15.56001544,15.14988272,14.82324544,15.2225181,14.67338071,13.03282795,N/A,N/A
Uruguay,URY,"GDP per capita, PPP (current international $)",6655.413075,7082.249592,7772.67407,8121.976465,8848.663184,8852.494314,9463.334366,10390.00245,10922.45637,10853.75585,10841.59098,10631.54923,9945.823793,10212.17121,10999.10049,12176.09356,13048.08388,14250.00278,15530.64543,16254.33213,17688.37794,18937.2042,19290.29345,20445.55621,21645.11895,21948.7664,22618.69178,23384.74019,23950.39333,24551.74617,23309.78652,25663.41061,28841.9857
Uruguay,URY,CO2 emissions (metric tons per capita),1.234740193,1.394315319,1.512049851,1.415655158,1.33738983,1.461178817,1.689222171,1.712875751,1.77075125,2.068702819,1.657997755,1.49845241,1.370234642,1.355234514,1.647624586,1.632413158,1.905948983,1.7588807,2.32308372,2.292327272,1.874277997,2.26255839,2.526657951,2.176045049,1.91658249,1.956378507,1.911408105,1.783589504,1.910014526,1.985381557,1.89971905,N/A,N/A
Uzbekistan,UZB,"GDP per capita, PPP (current international $)",2658.568958,2677.256798,2375.240142,2322.239835,2204.784523,2190.812418,2225.867604,2337.506628,2426.096414,2538.566618,2658.59476,2796.062943,2916.560149,3064.139926,3341.986737,3643.700878,3987.066407,4419.361874,4832.601604,5167.211472,5469.980737,5844.807562,6061.947154,6302.647244,6494.859941,6680.184701,6796.904892,6840.70986,7289.329501,7717.744117,7822.661958,8607.52745,9532.511865
Uzbekistan,UZB,CO2 emissions (metric tons per capita),5.741964895,5.659831997,5.271891463,5.222536688,4.865558386,4.307860434,4.288495156,4.256234419,4.834040165,4.791451835,5.022413429,5.034975735,5.139631645,4.767966551,4.826724816,4.554977644,4.808052627,4.562326932,4.720545146,4.196737901,4.419814161,4.384333013,3.799902601,3.698566951,3.40963401,3.17449495,3.307404884,3.387256627,3.420322793,3.504662697,3.376303785,N/A,N/A
Vanuatu,VUT,"GDP per capita, PPP (current international $)",1638.265182,1704.104813,1744.039674,1754.572804,1907.698213,1920.532703,1954.227457,2037.003831,2036.169356,2023.810833,2139.302078,2059.981741,1933.378851,2005.160665,2089.037227,2214.53629,2417.246832,2493.326283,2619.162617,2651.00383,2652.84197,2728.065774,2741.502519,2736.276785,2806.791359,2778.249817,2867.340123,3031.243172,3118.301296,3200.623455,3008.551637,3090.227958,3289.479668
Vanuatu,VUT,CO2 emissions (metric tons per capita),0.44339285,0.432511411,0.401697598,0.391884243,0.38184438,0.391531662,0.489943565,0.497565284,0.452241545,0.476972982,0.464924977,0.47149223,0.410142239,0.419766668,0.290459557,0.283046611,0.276328598,0.45983052,0.432139926,0.531939305,0.517818075,0.534035831,0.468301252,0.424613143,0.58867768,0.485823223,0.534217458,0.485806525,0.597044043,0.548284517,0.389174968,N/A,N/A
"Venezuela, RB",VEN,"GDP per capita, PPP (current international $)",9533.132896,10560.14168,11192.93492,11233.84831,10961.48387,11388.11626,11335.3514,12017.63143,11946.8376,11171.7256,11622.6067,12064.37702,10968.66769,10137.17807,12103.94211,13543.36548,15094.29176,16600.11919,17550.80994,16859.8308,16581.81882,17402.27566,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
"Venezuela, RB",VEN,CO2 emissions (metric tons per capita),5.145671932,4.993163822,4.980942212,5.072142112,4.922597018,5.158326535,5.397607933,5.538351043,5.501246414,5.234656377,5.383910228,5.4581709,5.556353658,5.266078942,5.323029267,5.52610102,5.44357092,5.173046257,5.409644283,5.386433272,5.714834556,5.500368623,6.14612086,6.046734802,5.936295447,5.343217081,4.894584721,4.573681235,4.363961453,3.71059907,2.545027978,N/A,N/A
Vietnam,VNM,"GDP per capita, PPP (current international $)",1184.12196,1269.694401,1382.001087,1499.160068,1636.064414,1798.52487,1970.788735,2136.500237,2253.395352,2363.732271,2552.682566,2743.48041,2932.062856,3163.509242,3457.79179,3797.045441,4146.951612,4519.044628,4819.011148,5059.341953,5391.168621,5793.929381,6364.978023,6724.635498,7240.73594,7595.686738,8277.684129,9050.688534,9867.667881,10686.80405,11036.00053,11727.79573,13456.55143
Vietnam,VNM,CO2 emissions (metric tons per capita),0.288852865,0.289598328,0.298227163,0.34063114,0.368026206,0.425723683,0.467447103,0.536992508,0.589586791,0.594093627,0.648189364,0.710648707,0.824577094,0.870242185,1.033295251,1.110972727,1.130049624,1.240379726,1.373701986,1.529666152,1.732201659,1.765420021,1.741550848,1.820112056,1.980575457,2.185814559,2.384159513,2.444644781,3.014711266,3.567848369,3.676440088,N/A,N/A
Virgin Islands (U.S.),VIR,"GDP per capita, PPP (current international $)",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Virgin Islands (U.S.),VIR,CO2 emissions (metric tons per capita),N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
West Bank and Gaza,PSE,"GDP per capita, PPP (current international $)",N/A,N/A,N/A,N/A,2200.900902,2301.603042,2268.342573,2530.032304,2851.449383,3052.078808,2782.160554,2514.878481,2178.701096,2469.183634,3013.3813,3371.513879,3354.098695,3485.041614,3712.204098,3950.2413,4120.271088,4494.731323,5255.825609,5371.6871,5510.13293,5954.400784,6305.391803,6401.740891,6470.10354,6510.325436,5705.155021,6224.656776,6756.783285
West Bank and Gaza,PSE,CO2 emissions (metric tons per capita),N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
"Yemen, Rep.",YEM,"GDP per capita, PPP (current international $)",1809.109912,1913.498538,2038.812663,2090.392224,2195.755726,2287.961529,2362.863535,2456.259625,2558.41861,2617.157003,2763.469847,2854.337844,2933.641255,3022.45206,3142.122148,3327.609613,3435.021444,3536.904858,3626.125524,3679.949027,3895.22361,3370.915185,3258.192678,3437.429536,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
"Yemen, Rep.",YEM,CO2 emissions (metric tons per capita),0.496616068,0.611585429,0.63254433,0.570608032,0.600494909,0.654007222,0.649987246,0.680397279,0.707366306,0.776116351,0.806846425,0.839205792,0.818574032,0.926241328,0.94672337,0.98991256,0.99782403,1.02776587,1.038029742,1.105666019,1.027802922,0.900865573,0.801288437,1.031166541,0.988347189,0.4752399,0.342802463,0.322370467,0.36861354,0.354864477,0.308514614,N/A,N/A
Zambia,ZMB,"GDP per capita, PPP (current international $)",1541.301115,1553.622868,1524.030316,1626.601344,1481.620383,1518.895874,1602.678008,1649.662665,1619.370137,1674.11347,1730.228182,1808.279115,1861.439087,1968.253839,2095.534953,2242.108832,2409.243466,2587.957949,2742.914871,2909.726342,3136.322798,3267.408278,3357.738371,3506.394962,3463.420045,3352.524885,3322.578918,3395.479686,3508.310756,3515.384644,3361.978869,3571.661386,3894.310259
Zambia,ZMB,CO2 emissions (metric tons per capita),0.356577805,0.364978416,0.352722459,0.304004985,0.252979155,0.245217284,0.197921393,0.250242085,0.231850225,0.183344389,0.182709044,0.18007128,0.182993548,0.192305332,0.1882546,0.19828152,0.181889305,0.15977974,0.170069694,0.186603376,0.19263946,0.213846893,0.273339673,0.278215076,0.297754584,0.305054766,0.316995215,0.393726369,0.440527424,0.414336364,0.401902713,N/A,N/A
Zimbabwe,ZWE,"GDP per capita, PPP (current international $)",1794.153646,1907.652489,1731.232787,1765.451299,1958.125362,1977.675574,2185.928529,2246.209391,2299.395445,2279.549784,2237.30346,2305.776957,2120.32707,1781.158997,1710.70538,1654.894658,1632.78353,1600.065026,1331.942094,1486.267367,1804.037248,2080.611511,2349.028207,2522.038125,2561.728795,2615.090299,2724.452746,2331.780833,2457.309859,2296.845429,2101.804597,2333.973632,2530.645987
Zimbabwe,ZWE,CO2 emissions (metric tons per capita),1.6349293,1.763473332,1.735619815,1.581818408,1.469849596,1.408362949,1.329555613,1.216829084,1.218622828,1.350075714,1.147382489,1.137219798,1.025762634,0.836654845,0.795361783,0.855305625,0.794112805,0.783442169,0.61445313,0.597225037,0.741290479,0.871932095,0.901213848,0.901248224,0.866838489,0.846962441,0.723061927,0.66306915,0.735434805,0.663338328,0.530483547,N/A,N/A
Africa Eastern and Southern,AFE,"GDP per capita, PPP (current international $)",1815.978712,1828.754269,1788.432347,1780.710165,1806.24281,1877.358688,1964.247996,2032.333122,2041.838395,2076.266411,2141.924134,2213.345822,2276.889642,2336.877959,2469.643518,2635.508426,2821.724892,3009.560746,3120.481089,3079.319137,3188.306304,3293.825964,3209.183093,3334.654696,3471.665125,3498.864893,3592.092621,3635.259642,3724.994882,3778.210236,3624.820674,3858.004651,4169.019532
Africa Eastern and Southern,AFE,CO2 emissions (metric tons per capita),0.982974822,0.942211641,0.907935931,0.909549811,0.913413226,0.93300062,0.943199917,0.962202863,0.963156699,0.902134156,0.891352058,0.958882806,0.961553407,0.988082951,1.032475586,1.008065279,0.996423294,1.013248627,1.053662958,0.99073418,1.017488422,0.976840417,0.98958467,1.00115404,1.013757999,0.960429836,0.941337319,0.93387386,0.921453437,0.915293998,0.795419908,N/A,N/A
Africa Western and Central,AFW,"GDP per capita, PPP (current international $)",1748.455212,1783.7672,1821.425786,1797.500006,1787.580506,1815.604102,1884.971556,1948.552189,1987.333852,1993.681722,2055.820312,2151.288477,2323.79638,2431.74846,2619.8826,2780.208532,2936.19419,3090.500507,3255.169475,3378.281969,3552.148911,3699.549044,3802.060003,3952.023188,4144.259662,4077.321424,4003.756559,4051.271199,4161.782756,4267.050522,4179.632366,4429.952133,4798.434519
Africa Western and Central,AFW,CO2 emissions (metric tons per capita),0.470111269,0.521084173,0.55801339,0.513858989,0.462384381,0.492656164,0.55430471,0.540061978,0.506709396,0.502905403,0.521688598,0.533552346,0.486595754,0.505790513,0.497074477,0.490733875,0.452812731,0.426842357,0.436976622,0.409795106,0.447816577,0.45157809,0.452100782,0.481623107,0.493504869,0.475576749,0.479775109,0.465165614,0.475817013,0.490837275,0.463150273,N/A,N/A
Arab World,ARB,"GDP per capita, PPP (current international $)",6678.961664,7270.293512,7616.113156,7808.900104,7989.340218,8170.666941,8496.554152,8816.552921,9197.186502,9305.097265,9928.153818,10093.20607,10062.97395,10461.54912,11477.45235,12193.16266,12965.70144,13533.27355,14181.80014,13963.38259,14442.51944,14998.34563,15937.90917,15880.31143,15625.49213,14145.34689,13712.36011,14332.35352,14766.67779,14967.11576,14220.79783,15167.26066,16913.65304
Arab World,ARB,CO2 emissions (metric tons per capita),2.799502284,2.749432245,2.911979,3.05282055,3.149925996,3.167199621,3.202337188,3.280784693,3.22404742,3.194447588,3.253567467,3.357638217,3.396585112,3.424829362,3.532319095,3.687724279,3.787710894,3.84041875,4.041063006,4.068963119,4.208452772,4.209483864,4.40120853,4.386230744,4.439510778,4.450524609,4.402999306,4.350683678,4.222333042,4.181158003,3.929077744,N/A,N/A
Caribbean small states,CSS,"GDP per capita, PPP (current international $)",6117.758278,6422.034723,6725.206218,7052.368381,7343.986953,7643.582798,7982.788235,8363.129212,8521.6165,8978.956019,9455.624765,9819.114217,10286.84781,11090.7777,11801.38069,12530.80715,13774.56604,14569.71254,14982.20834,14480.71893,14784.34923,15173.55175,15447.92134,15686.543,15930.4936,15697.9834,15481.23262,16158.69294,16625.11211,16976.97237,15855.53218,17408.29844,21055.17319
Caribbean small states,CSS,CO2 emissions (metric tons per capita),4.571798922,4.586458222,4.637008917,4.221735446,3.961673105,3.991283063,4.112810709,4.21052969,4.380485669,4.405468227,4.327652659,4.532194484,4.618133943,5.095243278,5.193510061,5.384373391,5.895629909,5.964900457,5.560212677,5.165555753,5.468179557,5.630149068,5.518165055,5.672398823,5.58212129,5.437586735,5.12342222,4.97194958,5.12587038,5.066604688,4.402687901,N/A,N/A
Central Europe and the Baltics,CEB,"GDP per capita, PPP (current international $)",7097.37311,6651.248239,6692.466029,6961.173782,7400.695023,7996.037736,8402.104598,8706.263574,9097.382662,9396.468918,10016.49843,10800.39853,11630.61621,12340.95283,13483.57484,14312.60484,15919.49383,17761.80525,19673.54394,19701.19962,20823.37258,22309.098,23107.00157,23859.90579,24926.9054,26134.61122,27753.50007,29830.04786,32011.75576,34957.24874,34847.14048,37716.76375,42799.33029
Central Europe and the Baltics,CEB,CO2 emissions (metric tons per capita),8.950861493,8.29458243,7.725796628,7.508530203,7.321380019,7.365826913,7.618700144,7.398845788,6.959339551,6.582621859,6.55222801,6.711431589,6.61650942,6.90483331,6.91328164,6.931863007,7.122723159,7.201061072,7.050764985,6.534136415,6.78421838,6.810707482,6.564899335,6.323538121,6.139709757,6.244133257,6.376605698,6.658387976,6.616508182,6.285364214,5.85720585,N/A,N/A
Early-demographic dividend,EAR,"GDP per capita, PPP (current international $)",2940.41905,3113.945261,3248.574805,3336.597274,3440.536238,3565.587372,3761.24894,3913.341595,3873.403877,3950.89777,4151.286835,4249.368584,4327.054879,4573.81854,4926.899799,5301.368092,5737.161615,6159.359745,6443.734109,6534.518342,6940.945288,7353.793477,7713.896305,7938.821856,8162.919662,8267.28101,8570.73054,8997.455921,9442.476558,9721.855101,9332.719395,10243.16136,11550.16755
Early-demographic dividend,EAR,CO2 emissions (metric tons per capita),1.279993776,1.31156812,1.317690152,1.335899495,1.370658983,1.403588614,1.443078108,1.48356489,1.499751314,1.519480468,1.547651102,1.556494037,1.576326353,1.613266908,1.671395746,1.71410705,1.77833421,1.854965886,1.896435641,1.923561237,1.987969138,2.034471916,2.103166117,2.096800634,2.171885047,2.159747859,2.165596751,2.217189216,2.241040358,2.202796595,2.016408163,N/A,N/A
East Asia & Pacific,EAS,"GDP per capita, PPP (current international $)",3227.382203,3474.270552,3697.453987,3938.225069,4250.061483,4566.115421,4887.251864,5140.286486,5134.863527,5369.19498,5773.202834,6076.936267,6448.893938,6872.110999,7455.676023,8112.020307,8904.880587,9838.914899,10461.25735,10841.56502,11770.23022,12659.9572,13489.61772,14181.41916,14693.69834,15108.80698,15609.22939,16329.79643,17430.90302,18370.32091,18579.48137,20396.24635,22397.12248
East Asia & Pacific,EAS,CO2 emissions (metric tons per capita),2.377151667,2.452136747,2.509203991,2.632591396,2.727093184,2.917392003,2.921583446,2.954445937,2.918476197,2.908548087,3.021744384,3.106576744,3.245427141,3.547750501,3.887041862,4.209175651,4.473746532,4.745310361,4.795390216,4.973114486,5.367568559,5.75254159,5.857653367,6.010372792,5.987349437,5.8880627,5.864093603,5.96007172,6.166078411,6.246439169,6.221868863,N/A,N/A
East Asia & Pacific (excluding high income),EAP,"GDP per capita, PPP (current international $)",1457.452848,1597.612703,1775.092221,1978.872027,2198.274989,2427.41524,2655.512575,2847.570407,2869.060991,3045.344136,3308.872979,3568.776586,3866.292927,4240.62886,4694.214666,5253.401499,5930.359739,6752.536393,7390.491428,7929.223581,8728.857344,9572.889282,10366.3338,10950.74502,11456.29103,11777.42058,12296.44304,12968.86432,14039.44911,15019.69759,15267.89613,17010.30239,18818.8093
East Asia & Pacific (excluding high income),EAP,CO2 emissions (metric tons per capita),1.664938422,1.736352357,1.789229404,1.921523412,1.987485915,2.184429118,2.171886573,2.209273315,2.230072686,2.18229109,2.279308464,2.380877401,2.52084987,2.863813091,3.236967699,3.60328887,3.911354353,4.191853461,4.28266722,4.509380472,4.902679901,5.299682231,5.401485493,5.57594752,5.590427487,5.490442357,5.46782085,5.578365434,5.831680334,5.9514075,5.982246125,N/A,N/A
East Asia & Pacific (IDA & IBRD countries),TEA,"GDP per capita, PPP (current international $)",1474.77898,1616.600462,1796.212661,2002.463256,2224.534565,2456.4042,2687.144176,2881.382161,2903.011426,3081.263031,3347.770561,3610.581356,3911.403217,4289.97162,4748.763856,5314.326389,5998.956833,6830.409739,7475.459302,8020.100729,8828.564885,9681.785518,10483.68915,11074.18792,11584.99715,11909.37907,12433.8621,13113.36422,14195.56842,15186.51365,15437.39562,17199.27147,19028.14255
East Asia & Pacific (IDA & IBRD countries),TEA,CO2 emissions (metric tons per capita),1.611429994,1.688892939,1.751603352,1.891534587,1.963813613,2.167157781,2.160538374,2.200331567,2.224666266,2.173334274,2.268995516,2.370743333,2.514523548,2.861320372,3.238705812,3.608196188,3.919757754,4.211025032,4.299344965,4.538173827,4.938335339,5.347772654,5.450025188,5.632025324,5.644794742,5.546539491,5.522085283,5.621200682,5.879713935,5.998370702,6.031169795,N/A,N/A
Euro area,EMU,"GDP per capita, PPP (current international $)",17014.51643,17973.78352,18556.64961,18789.16656,19603.36711,20448.47662,21074.99893,21914.15828,22959.9946,23838.4226,25319.57668,26499.71603,27533.55613,27984.20528,29078.07449,30076.64677,32531.8922,34422.90425,35713.45273,34791.96006,35771.72434,37424.96518,37798.67021,38986.45899,39951.17356,41039.41254,43534.51092,45614.44312,47533.8001,50332.90185,48255.56951,51356.78308,56494.23591
Euro area,EMU,CO2 emissions (metric tons per capita),8.438656848,8.446338372,8.167059767,7.964809687,7.940008605,8.070307257,8.228893841,8.123940218,8.236059515,8.162013673,8.192957495,8.306805493,8.281153838,8.411327804,8.404135728,8.337667264,8.24850305,8.093969895,7.882378232,7.270147603,7.442940581,7.19170733,7.086981029,6.916816419,6.52615298,6.645929811,6.626174457,6.62138769,6.439325516,6.119262978,5.461540037,N/A,N/A
Europe & Central Asia,ECS,"GDP per capita, PPP (current international $)",11863.98918,12150.02505,12185.66888,12270.50177,12471.13829,12941.60233,13383.72643,13954.41767,14237.99412,14789.62927,15930.96443,16733.62747,17531.63587,18208.90205,19332.2423,20362.19111,22542.03931,24156.89846,25806.04329,25080.85311,26149.32466,27710.97589,28474.67094,29748.92767,30468.29849,30891.98571,32303.34478,33997.31989,35703.89893,37559.39544,36417.34095,39470.06649,43894.58093
Europe & Central Asia,ECS,CO2 emissions (metric tons per capita),9.461604526,9.27097756,8.825016798,8.338449511,7.881884144,7.807855165,7.824410056,7.549389112,7.535918901,7.459799936,7.54251029,7.600675558,7.600837548,7.823112874,7.806005641,7.776262814,7.890054941,7.860441591,7.770107702,7.15691154,7.399420146,7.399451423,7.292084668,7.103974699,6.755535012,6.6884667,6.685278205,6.733141698,6.724080546,6.550708166,6.1117404,N/A,N/A
Europe & Central Asia (excluding high income),ECA,"GDP per capita, PPP (current international $)",7082.68175,6908.625255,6362.302055,6128.749377,5523.398157,5522.658611,5590.590995,5840.090065,5342.511782,5523.631354,6197.567685,6544.559134,7007.934556,7754.202927,8659.248222,9750.292259,11651.71248,12960.03186,14813.40544,14286.53377,15300.37618,16896.58382,17910.41582,19307.88841,19646.8421,19181.66406,19572.34484,20766.25608,22200.48451,22963.73992,22820.83027,25408.71033,28289.46509
Europe & Central Asia (excluding high income),ECA,CO2 emissions (metric tons per capita),10.606394,10.2387077,9.573555187,8.702996965,7.708227962,7.444351564,7.18134605,6.798870485,6.789771425,6.776469267,6.953305765,6.920920768,7.01075709,7.297543956,7.286911544,7.316856221,7.602285254,7.734204922,7.80821987,7.170623279,7.492427425,7.861263963,7.717989226,7.524365914,7.229220912,6.994489535,7.028186237,7.144918322,7.319042989,7.312928837,7.062454261,N/A,N/A
Europe & Central Asia (IDA & IBRD countries),TEC,"GDP per capita, PPP (current international $)",6919.928336,6723.342326,6268.391109,6112.461024,5653.805428,5736.663234,5870.809939,6138.900121,5768.11843,5974.102165,6618.9133,6996.286409,7494.655586,8201.918363,9147.267366,10162.77347,12011.79527,13395.63277,15269.90108,14882.95203,15922.14736,17517.82627,18514.63505,19776.43853,20193.68849,19966.61581,20526.80944,21850.18764,23384.27486,24453.60953,24344.60953,26974.32777,30183.16695
Europe & Central Asia (IDA & IBRD countries),TEC,CO2 emissions (metric tons per capita),10.23768929,9.853006698,9.238554319,8.482309762,7.619808897,7.411576055,7.232417253,6.863886286,6.767646484,6.702236757,6.837811282,6.829976626,6.897666231,7.182259648,7.177531983,7.203749831,7.490213986,7.604476428,7.657054366,7.051900053,7.360859213,7.686419615,7.540990398,7.343230359,7.06102526,6.873917536,6.926456683,7.06553667,7.216760817,7.174929839,6.913560947,N/A,N/A
European Union,EUU,"GDP per capita, PPP (current international $)",14825.66736,15496.48966,15966.37817,16208.2547,16954.42761,17758.72071,18349.98918,19068.22342,19968.47707,20745.12402,22078.09393,23172.37911,24186.9259,24707.38192,25863.60621,26814.07343,29122.92507,31036.14491,32492.11277,31816.18424,32866.38587,34494.4906,34966.02491,36064.99227,37063.67111,38221.66836,40552.27713,42663.20205,44649.74553,47494.65444,45904.36278,49024.39947,54248.60751
European Union,EUU,CO2 emissions (metric tons per capita),8.488759509,8.371310572,8.072299028,7.896552457,7.851660339,7.956722528,8.17727225,8.003704002,7.972270112,7.823898486,7.835380431,7.957609932,7.920361392,8.099947134,8.079665765,8.011893369,8.005532581,7.883685225,7.680030926,7.10127533,7.282944399,7.081677864,6.93467872,6.744305756,6.402090419,6.517123396,6.525933461,6.571146878,6.415939469,6.101852107,5.506070436,N/A,N/A
Fragile and conflict affected situations,FCS,"GDP per capita, PPP (current international $)",2483.67444,2496.467425,2497.16961,2427.964763,2268.074835,2246.026332,2272.780173,2381.387278,2478.159795,2509.227561,2661.698313,2780.58456,2800.393363,2742.676317,3129.458631,3351.604682,3602.810227,3852.811349,4029.82978,3984.293276,4151.638436,4177.837106,4391.182185,4584.760224,4593.392501,4391.36357,4440.545922,4580.853312,4727.5605,4823.534163,4581.899412,4761.670992,4932.191957
Fragile and conflict affected situations,FCS,CO2 emissions (metric tons per capita),2.170168176,2.048802789,1.905959909,1.761296739,1.58412911,1.559598719,1.4801464,1.460757612,1.344746817,1.277257422,1.289544478,1.301674324,1.259865649,1.274243171,1.228381291,1.218234441,1.192484216,1.157006719,1.163108156,1.077147691,1.135165144,1.112796425,1.134949205,1.126578791,1.07182669,0.951756516,0.943720412,0.913742827,0.925113261,0.892137929,0.775010831,N/A,N/A
Heavily indebted poor countries (HIPC),HPC,"GDP per capita, PPP (current international $)",1087.254221,1107.237264,1096.95517,1101.670389,1094.753977,1142.405977,1190.716549,1248.11147,1271.168211,1294.84764,1327.997728,1376.295304,1402.987516,1447.326564,1526.149095,1616.598274,1715.495827,1808.422264,1893.555822,1921.092074,2006.943096,2078.07303,2070.766959,2155.444384,2293.222204,2338.091899,2423.668883,2497.126537,2586.638018,2670.781008,2636.692455,2781.359328,3032.444267
Heavily indebted poor countries (HIPC),HPC,CO2 emissions (metric tons per capita),0.166646506,0.168150555,0.162963938,0.151512606,0.148624266,0.152706025,0.157000624,0.163284487,0.167862732,0.168925157,0.166768998,0.170058894,0.174660164,0.177408799,0.18177576,0.18583517,0.195635021,0.204961979,0.209515114,0.217051454,0.227471563,0.23923014,0.245731046,0.25063368,0.258270681,0.267560243,0.273930517,0.275768158,0.279928376,0.289113704,0.268471053,N/A,N/A
High income,HIC,"GDP per capita, PPP (current international $)",18078.193,18852.98544,19557.16764,20149.14045,21168.49614,22102.78904,23074.65644,24097.35137,24900.32881,25901.3654,27537.9803,28458.83705,29386.31318,30414.81434,32148.35776,33727.78276,35937.93546,37726.13574,38737.08076,37683.86745,39130.53388,40796.42117,41947.77026,43298.67637,44435.31426,45202.98736,46515.31837,48418.7849,50448.35878,52371.23683,50952.57877,55232.52556,60620.87664
High income,HIC,CO2 emissions (metric tons per capita),11.1252523,11.03049837,10.97310715,10.96611416,11.06401825,11.14769664,11.41460638,11.56051486,11.47696337,11.47643078,11.66637182,11.65447061,11.51069588,11.64337244,11.69439338,11.65974318,11.52413834,11.57371478,11.24712482,10.53146025,10.91708531,10.68510677,10.50475166,10.52009327,10.29448482,10.20324715,10.06764523,9.955483166,9.923913509,9.597237018,8.749912818,N/A,N/A
IBRD only,IBD,"GDP per capita, PPP (current international $)",2943.402894,3051.574663,3138.192151,3261.266328,3388.631901,3559.478878,3770.959201,3972.56018,4004.288515,4163.534937,4456.588964,4675.37898,4906.570759,5240.353603,5742.121365,6286.099127,7017.866185,7764.196125,8377.827147,8615.243738,9297.921,10013.98251,10610.9176,11087.4412,11401.29087,11486.54929,11899.29327,12526.48115,13351.0571,13993.49568,13809.22794,15336.34575,17027.55919
